,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf
10,TEX-2019-07-17,2019-07-17,TEX,H,ARI,11,9,2.1,0,2,1,0,0,2,0,4,0,0,0,2,3,2,0,0,1199,0.618,6,0.167,0.0,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,90.833,0.35,50,0.18,0.0,0.02,0.02,0.1,0.0,0.06,0.02,0.16,0.0,98.22
11,HOU-2019-07-20,2019-07-20,TEX,A,HOU,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,196,0.41,17,0.118,0.059,0.059,0.0,0.176,0.0,0.0,0.0,0.235,0.0,102.588,0.344,61,0.164,0.016,0.016,0.016,0.115,0.0,0.049,0.016,0.197,0.0,100.164
12,OAK-2019-07-25,2019-07-25,TEX,A,OAK,8,5,2.0,0,0,0,0,0,3,0,2,0,0,1,2,1,1,0,4,768,0.364,19,0.105,0.053,0.053,0.0,0.158,0.0,0.0,0.0,0.211,0.0,102.105,0.333,63,0.159,0.016,0.016,0.016,0.111,0.0,0.048,0.016,0.19,0.0,100.095
13,OAK-2019-07-28,2019-07-28,TEX,A,OAK,3,3,0.2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,2,288,0.332,27,0.074,0.037,0.037,0.0,0.222,0.0,0.0,0.037,0.222,0.0,100.296,0.325,71,0.141,0.014,0.014,0.014,0.141,0.0,0.042,0.028,0.197,0.0,99.634
14,TEX-2019-07-30,2019-07-30,TEX,H,SEA,6,6,1.0,1,2,0,1,0,0,0,2,0,0,0,3,1,1,0,1,654,0.327,30,0.1,0.033,0.033,0.0,0.2,0.0,0.0,0.033,0.2,0.0,99.867,0.323,74,0.149,0.014,0.014,0.014,0.135,0.0,0.041,0.027,0.189,0.0,99.486
15,TEX-2019-07-31,2019-07-31,TEX,H,SEA,3,3,0.2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,327,0.34,36,0.111,0.028,0.056,0.0,0.167,0.0,0.0,0.028,0.222,0.0,101.389,0.33,80,0.15,0.012,0.025,0.012,0.125,0.0,0.038,0.025,0.2,0.0,100.2
16,TEX-2019-08-03,2019-08-03,TEX,H,DET,6,5,1.1,0,1,1,0,0,1,0,3,0,0,0,1,1,1,0,2,654,0.336,39,0.128,0.026,0.051,0.0,0.154,0.0,0.0,0.026,0.205,0.0,101.974,0.328,83,0.157,0.012,0.024,0.012,0.12,0.0,0.036,0.024,0.193,0.0,100.518
17,MIL-2019-08-10,2019-08-10,TEX,A,MIL,9,8,3.0,0,1,0,0,0,1,0,1,0,0,2,6,1,0,0,6,909,0.312,27,0.111,0.037,0.037,0.0,0.148,0.0,0.0,0.037,0.259,0.0,99.667,0.328,89,0.146,0.022,0.022,0.011,0.124,0.0,0.034,0.022,0.213,0.0,101.09
18,TEX-2019-08-15,2019-08-15,TEX,H,MIN,12,11,3.0,2,3,0,0,2,0,0,3,1,0,1,2,6,0,2,4,1308,0.282,28,0.143,0.036,0.036,0.0,0.071,0.0,0.0,0.071,0.214,0.0,101.143,0.314,98,0.143,0.02,0.02,0.01,0.122,0.0,0.031,0.041,0.204,0.0,101.082
19,TEX-2019-08-18,2019-08-18,TEX,H,MIN,7,6,2.0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,0,2,763,0.339,37,0.108,0.027,0.027,0.054,0.054,0.0,0.027,0.081,0.243,0.0,104.108,0.331,110,0.136,0.018,0.018,0.027,0.109,0.0,0.036,0.045,0.209,0.0,101.945
20,TEX-2019-08-20,2019-08-20,TEX,H,LAA,8,6,2.0,0,1,0,1,0,2,0,3,0,0,0,1,2,2,0,1,872,0.284,38,0.079,0.026,0.0,0.053,0.079,0.0,0.026,0.079,0.289,0.0,104.237,0.317,117,0.128,0.017,0.017,0.026,0.111,0.0,0.034,0.043,0.231,0.0,102.368
21,TEX-2019-08-30,2019-08-30,TEX,H,SEA,5,5,1.1,0,1,0,0,0,0,0,1,0,0,0,2,2,0,1,9,545,0.295,37,0.054,0.0,0.027,0.054,0.108,0.0,0.027,0.081,0.297,0.0,104.108,0.321,125,0.12,0.016,0.024,0.024,0.12,0.0,0.032,0.04,0.24,0.0,102.792
22,TEX-2019-09-01,2019-09-01,TEX,H,SEA,8,6,1.0,3,4,0,0,1,1,0,0,1,0,0,2,4,1,0,1,872,0.311,33,0.061,0.0,0.03,0.061,0.091,0.0,0.03,0.03,0.333,0.0,105.697,0.326,123,0.122,0.016,0.024,0.024,0.122,0.0,0.033,0.041,0.244,0.0,103.488
23,NYY-2019-09-04,2019-09-04,TEX,A,NYY,4,2,0.1,1,1,1,0,0,2,0,0,0,0,0,2,0,0,0,2,396,0.397,41,0.122,0.0,0.024,0.073,0.098,0.0,0.049,0.024,0.268,0.0,106.341,0.352,123,0.138,0.016,0.024,0.024,0.13,0.0,0.041,0.041,0.236,0.0,104.008
24,BAL-2019-09-08,2019-09-08,TEX,A,BAL,5,2,0.1,2,1,0,0,0,3,0,0,0,0,0,2,0,0,0,3,510,0.493,26,0.154,0.038,0.038,0.038,0.192,0.0,0.038,0.0,0.154,0.0,103.269,0.37,124,0.137,0.024,0.024,0.024,0.145,0.0,0.04,0.04,0.226,0.0,103.919
25,TEX-2019-09-13,2019-09-13,TEX,H,OAK,5,3,1.0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,4,545,0.562,23,0.217,0.043,0.0,0.043,0.261,0.0,0.043,0.0,0.043,0.0,101.0,0.382,128,0.141,0.023,0.023,0.023,0.164,0.0,0.039,0.039,0.219,0.0,103.844
26,OAK-2019-09-20,2019-09-20,TEX,A,OAK,5,4,1.0,1,1,0,0,0,1,0,1,0,0,0,1,2,1,0,6,480,0.585,23,0.174,0.043,0.0,0.043,0.348,0.0,0.043,0.0,0.043,0.0,101.0,0.373,124,0.121,0.024,0.024,0.024,0.169,0.0,0.04,0.04,0.226,0.0,104.331
27,TEX-2019-09-25,2019-09-25,TEX,H,BOS,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,109,0.392,16,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.0,95.938,0.369,119,0.118,0.025,0.025,0.025,0.168,0.0,0.034,0.042,0.21,0.0,104.261
28,TEX-2019-09-27,2019-09-27,TEX,H,NYY,10,8,2.0,3,4,1,0,0,2,0,1,0,0,1,3,4,3,0,1,1090,0.368,17,0.118,0.0,0.0,0.0,0.353,0.0,0.0,0.0,0.176,0.0,96.706,0.366,120,0.117,0.025,0.025,0.025,0.167,0.0,0.033,0.042,0.217,0.0,104.3
